timestamp,sensor_id,sensor_type,value,unit,location
2025-10-05T13:48:23.950346+05:30,moist_002,air_hum_sensor,64.7,percent,field_1
2025-10-05T13:48:46.877818+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:48:46.888718+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:48:46.910371+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:48:46.921846+05:30,ph_001,ph_sensor,4.06,pH,field_1
2025-10-05T13:48:46.933280+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:48:46.944743+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:48:46.958775+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:49:33.312788+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:49:33.331968+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:49:33.346739+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:49:33.357033+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:49:33.368493+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:49:33.380170+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:49:33.391532+05:30,moist_002,air_hum_sensor,64.5,percent,field_1
2025-10-05T13:49:56.333632+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:49:56.337129+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:49:56.351360+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:49:56.403352+05:30,ph_001,ph_sensor,4.09,pH,field_1
2025-10-05T13:49:56.407300+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:49:56.407461+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:49:56.407565+05:30,moist_002,air_hum_sensor,64.3,percent,field_1
2025-10-05T13:50:42.337230+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:50:42.355502+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:50:42.371483+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:50:42.391731+05:30,ph_001,ph_sensor,4.1,pH,field_1
2025-10-05T13:50:42.409234+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:50:42.414301+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:50:42.417659+05:30,moist_002,air_hum_sensor,63.6,percent,field_1
2025-10-05T13:51:05.343516+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:51:05.357970+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:51:05.378409+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:51:05.389048+05:30,ph_001,ph_sensor,4.04,pH,field_1
2025-10-05T13:51:05.407125+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:51:05.413720+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:51:05.421779+05:30,moist_002,air_hum_sensor,63.6,percent,field_1
2025-10-05T13:51:51.944841+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:51:51.952488+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:51:52.028194+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:51:52.065363+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:51:52.065693+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:51:52.065826+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:51:52.065958+05:30,moist_002,air_hum_sensor,63.7,percent,field_1
2025-10-05T13:52:17.352774+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:52:17.360100+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:52:17.398532+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:52:17.402291+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:52:17.405788+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:52:17.417564+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:52:17.448717+05:30,moist_002,air_hum_sensor,63.5,percent,field_1
2025-10-05T13:52:40.355614+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:52:40.366220+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:52:40.389533+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:52:40.399562+05:30,ph_001,ph_sensor,3.71,pH,field_1
2025-10-05T13:52:40.412329+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:52:40.422303+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:52:40.434208+05:30,moist_002,air_hum_sensor,63.5,percent,field_1
2025-10-05T13:53:26.401187+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:53:26.409132+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:53:26.427260+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:53:26.436252+05:30,ph_001,ph_sensor,5.09,pH,field_1
2025-10-05T13:53:26.489619+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:53:26.490155+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:53:26.490504+05:30,moist_002,air_hum_sensor,63.9,percent,field_1
2025-10-05T13:53:49.399013+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:53:49.432882+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:53:49.443925+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:53:49.447367+05:30,ph_001,ph_sensor,5.17,pH,field_1
2025-10-05T13:53:49.455330+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:53:49.465567+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:53:49.477033+05:30,moist_002,air_hum_sensor,63.8,percent,field_1
2025-10-05T13:54:35.435120+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:54:35.438715+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:54:35.464933+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:54:35.474052+05:30,ph_001,ph_sensor,5.24,pH,field_1
2025-10-05T13:54:35.485241+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:54:35.495414+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:54:35.519945+05:30,moist_002,air_hum_sensor,64.1,percent,field_1
2025-10-05T13:54:58.474681+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:54:58.479036+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:54:58.479289+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:54:58.479466+05:30,ph_001,ph_sensor,5.27,pH,field_1
2025-10-05T13:54:58.490619+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:54:58.507066+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:54:58.526282+05:30,moist_002,air_hum_sensor,64.2,percent,field_1
2025-10-05T13:55:44.458347+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:55:44.465821+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:55:44.483446+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:55:44.494928+05:30,ph_001,ph_sensor,5.34,pH,field_1
2025-10-05T13:55:44.508209+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:55:44.518169+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:55:44.536370+05:30,moist_002,air_hum_sensor,64.3,percent,field_1
2025-10-05T13:56:07.498144+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:56:07.517355+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:56:07.517486+05:30,moist_001,moisture_sensor,68.0,percent,field_1
2025-10-05T13:56:07.517603+05:30,ph_001,ph_sensor,5.38,pH,field_1
2025-10-05T13:56:07.520724+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:56:07.524103+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:56:07.552649+05:30,moist_002,air_hum_sensor,63.8,percent,field_1
2025-10-05T13:56:53.477564+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:56:53.484170+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:56:53.506150+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:56:53.532356+05:30,ph_001,ph_sensor,7.1,pH,field_1
2025-10-05T13:56:53.532536+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:56:53.540008+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:56:53.551424+05:30,moist_002,air_hum_sensor,63.7,percent,field_1
2025-10-05T13:57:16.512881+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:57:16.524159+05:30,temp_001,soil_temp_sensor,25.69,celsius,field_1
2025-10-05T13:57:16.524263+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:57:16.544425+05:30,ph_001,ph_sensor,7.5,pH,field_1
2025-10-05T13:57:16.565527+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:57:16.565634+05:30,temp_002,air_temp_sensor,27.8,celsius,field_1
2025-10-05T13:57:16.568889+05:30,moist_002,air_hum_sensor,63.9,percent,field_1
2025-10-05T13:00:12.457528Z,test_recent_001,temperature,25.5,celsius,test_room
2025-10-05T13:00:31.094664+05:30,test_recent,temperature,25.0,celsius,test
2025-10-05T13:00:46.721481+05:30,test_recent,temperature,25.0,celsius,test
2025-10-05T13:31:26.463704+05:30,test_very_recent,temperature,26.0,celsius,test
2025-10-05T13:01:26.463704+05:30,test_recent,temperature,25.0,celsius,test
2025-10-05T13:32:11.887689+05:30,test_very_recent,temperature,26.0,celsius,test
2025-10-05T13:02:11.887689+05:30,test_recent,temperature,25.0,celsius,test
2025-10-06T02:30:45.438538+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:30:45.650577+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:30:45.868085+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:30:46.077951+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:30:46.284642+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:30:46.481652+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:30:46.692064+05:30,moist_002,air_hum_sensor,80.7,percent,field_1
2025-10-06T02:31:02.898152+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:31:03.110771+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:31:03.342027+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:31:03.533153+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:31:03.731483+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:31:03.942720+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:31:04.157880+05:30,moist_002,air_hum_sensor,80.7,percent,field_1
2025-10-06T02:31:27.481102+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:31:27.693171+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:31:27.906693+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:31:28.116879+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:31:28.314771+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:31:28.525016+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:31:28.738592+05:30,moist_002,air_hum_sensor,80.7,percent,field_1
2025-10-06T02:32:16.658759+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:32:16.871002+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:32:17.080705+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:32:17.299000+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:32:17.494402+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:32:17.784194+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:32:17.915484+05:30,moist_002,air_hum_sensor,80.6,percent,field_1
2025-10-06T02:32:41.239378+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:32:41.454738+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:32:41.667194+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:32:41.872360+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:32:42.075343+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:32:42.280925+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:32:42.496728+05:30,moist_002,air_hum_sensor,80.6,percent,field_1
2025-10-06T02:33:30.413992+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:33:30.628133+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:33:30.837679+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:33:31.045021+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:33:31.247274+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:33:31.460641+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:33:31.675066+05:30,moist_002,air_hum_sensor,80.6,percent,field_1
2025-10-06T02:33:55.011494+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:33:55.206880+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:33:55.416141+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:33:55.629960+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:33:55.838766+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:33:56.057385+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:33:56.261391+05:30,moist_002,air_hum_sensor,80.6,percent,field_1
2025-10-06T02:34:44.178520+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:34:44.391227+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:34:44.597295+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:34:44.809851+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:34:45.074936+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:34:45.218943+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:34:45.439844+05:30,moist_002,air_hum_sensor,80.6,percent,field_1
2025-10-06T02:35:08.764802+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:35:09.004192+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:35:09.178871+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:35:09.389676+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:35:09.591336+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:35:09.804893+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:35:10.017861+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:35:57.936238+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:36:00.547977+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:36:00.596428+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:36:00.598559+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:36:00.599571+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:36:00.600201+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:36:00.601358+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:36:22.518516+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:36:22.730155+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:36:22.943844+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:36:23.151951+05:30,ph_001,ph_sensor,6.46,pH,field_1
2025-10-06T02:36:23.353731+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:36:23.566177+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:36:23.776339+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:37:11.686564+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:37:11.897010+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:37:12.106896+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:37:12.320048+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:37:12.519013+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:37:12.731354+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:37:12.944114+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:37:36.271052+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:37:36.479201+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:37:36.689453+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:37:36.901809+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:37:37.104880+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:37:37.310726+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:37:37.523929+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:38:25.445895+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:38:25.660095+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:38:25.872135+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:38:26.125748+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:38:26.273010+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:38:26.663045+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:38:26.874733+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:38:50.022552+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:38:50.234602+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:38:50.446907+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:38:50.656595+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:38:50.905189+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:38:51.073890+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:38:51.278496+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:39:39.192974+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:39:39.406369+05:30,temp_001,soil_temp_sensor,26.5,celsius,field_1
2025-10-06T02:39:39.660056+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:39:39.890821+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:39:40.051554+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:39:41.069427+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:39:41.072393+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:40:03.780377+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:40:03.990269+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:40:05.080226+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:40:05.086638+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:40:05.089217+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:40:05.091131+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:40:05.095121+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:40:52.960800+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:40:53.177074+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:40:53.389888+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:40:53.591222+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:40:53.797584+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:40:54.021368+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:40:54.216613+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:41:17.545203+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:41:17.755974+05:30,temp_001,soil_temp_sensor,26.5,celsius,field_1
2025-10-06T02:41:17.963985+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:41:18.174501+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:41:18.378874+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:41:18.587204+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:41:18.870142+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:42:06.719218+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:42:06.931357+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:42:07.140244+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:42:07.354867+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:42:07.552647+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:42:07.769577+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:42:07.978825+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:42:31.301468+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:42:31.518294+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:42:32.582353+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:42:32.584757+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:42:32.601140+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:42:32.616553+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:42:32.638830+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:43:20.480738+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:43:20.712874+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:43:20.908439+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:43:21.117045+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:43:21.313912+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:43:21.534707+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:43:21.741345+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:43:45.064387+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:43:45.307893+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:43:45.487594+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:43:46.534487+05:30,ph_001,ph_sensor,6.41,pH,field_1
2025-10-06T02:43:46.541737+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:43:46.546760+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:43:46.550272+05:30,moist_002,air_hum_sensor,80.5,percent,field_1
2025-10-06T02:44:34.258677+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:44:34.456898+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:44:34.665173+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:44:34.879380+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:44:35.076691+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:44:35.289669+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:44:35.506494+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:44:58.831843+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:44:59.039816+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:44:59.249027+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:44:59.464292+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:44:59.659100+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:44:59.917472+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:45:00.092206+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:45:47.999343+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:45:48.209441+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:45:48.421086+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:45:48.633062+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:45:48.830713+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:45:49.044084+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:45:49.260081+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:46:12.607252+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:46:12.793246+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:46:13.091015+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:46:13.215929+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:46:13.415395+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:46:13.626060+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:46:13.836347+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:47:01.772966+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:47:01.974470+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:47:02.186134+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:47:02.393188+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:47:02.596442+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:47:02.803144+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:47:03.017197+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:47:26.342039+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:47:26.555293+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:47:27.649928+05:30,moist_001,moisture_sensor,0.0,percent,field_1
